BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,SALE PRICE
3,MARINE PARK,29 COMMERCIAL GARAGES                      ,0.0
3,MARINE PARK,43 CONDO OFFICE BUILDINGS                  ,117500.0
3,MARINE PARK,44 CONDO PARKING                           ,0.0
3,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,137580650.0
3,MIDWOOD,02 TWO FAMILY DWELLINGS                    ,40466000.0
3,MIDWOOD,03 THREE FAMILY DWELLINGS                  ,15361000.0
3,MIDWOOD,04 TAX CLASS 1 CONDOS                      ,987500.0
3,MIDWOOD,05 TAX CLASS 1 VACANT LAND                 ,0.0
3,MIDWOOD,07 RENTALS - WALKUP APARTMENTS             ,7100000.0
3,MIDWOOD,10 COOPS - ELEVATOR APARTMENTS             ,21434952.0
3,MIDWOOD,12 CONDOS - WALKUP APARTMENTS              ,1060000.0
3,MIDWOOD,13 CONDOS - ELEVATOR APARTMENTS            ,11655174.0
3,MIDWOOD,14 RENTALS - 4-10 UNIT                     ,3575000.0
3,MIDWOOD,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,3433977.0
3,MIDWOOD,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT ,0.0
3,MIDWOOD,21 OFFICE BUILDINGS                        ,21754010.0
3,MIDWOOD,22 STORE BUILDINGS                         ,29293119.0
3,MIDWOOD,27 FACTORIES                               ,1270000.0
3,MIDWOOD,29 COMMERCIAL GARAGES                      ,2360000.0
3,MIDWOOD,32 HOSPITAL AND HEALTH FACILITIES          ,2750000.0
3,MIDWOOD,37 RELIGIOUS FACILITIES                    ,1100000.0
3,MIDWOOD,44 CONDO PARKING                           ,79679.0
3,MILL BASIN,01 ONE FAMILY DWELLINGS                    ,57601110.0
3,MILL BASIN,02 TWO FAMILY DWELLINGS                    ,15447366.0
3,MILL BASIN,03 THREE FAMILY DWELLINGS                  ,700000.0
3,MILL BASIN,05 TAX CLASS 1 VACANT LAND                 ,0.0
3,MILL BASIN,21 OFFICE BUILDINGS                        ,2200000.0
3,MILL BASIN,29 COMMERCIAL GARAGES                      ,0.0
3,MILL BASIN,36 OUTDOOR RECREATIONAL FACILITIES         ,0.0
3,MILL BASIN,39 TRANSPORTATION FACILITIES               ,220000.0
3,MILL BASIN,41 TAX CLASS 4 - OTHER                     ,0.0
3,NAVY YARD,01 ONE FAMILY DWELLINGS                    ,30396367.0
3,NAVY YARD,02 TWO FAMILY DWELLINGS                    ,3975000.0
3,NAVY YARD,03 THREE FAMILY DWELLINGS                  ,1150000.0
3,NAVY YARD,07 RENTALS - WALKUP APARTMENTS             ,0.0
3,NAVY YARD,10 COOPS - ELEVATOR APARTMENTS             ,213855.0
3,NAVY YARD,13 CONDOS - ELEVATOR APARTMENTS            ,4447714.0
3,NAVY YARD,14 RENTALS - 4-10 UNIT                     ,2000.0
3,NAVY YARD,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,1224900.0
3,NAVY YARD,27 FACTORIES                               ,8500000.0
3,NAVY YARD,29 COMMERCIAL GARAGES                      ,450000.0
3,NAVY YARD,30 WAREHOUSES                              ,1300000.0
3,OCEAN HILL,01 ONE FAMILY DWELLINGS                    ,6657650.0
3,OCEAN HILL,02 TWO FAMILY DWELLINGS                    ,70406544.0
3,OCEAN HILL,03 THREE FAMILY DWELLINGS                  ,55230694.0
3,OCEAN HILL,05 TAX CLASS 1 VACANT LAND                 ,3501005.0
3,OCEAN HILL,06 TAX CLASS 1 - OTHER                     ,0.0
3,OCEAN HILL,07 RENTALS - WALKUP APARTMENTS             ,23639987.0
3,OCEAN HILL,08 RENTALS - ELEVATOR APARTMENTS           ,5400000.0
3,OCEAN HILL,09 COOPS - WALKUP APARTMENTS               ,80000.0
3,OCEAN HILL,12 CONDOS - WALKUP APARTMENTS              ,3101601.0
3,OCEAN HILL,14 RENTALS - 4-10 UNIT                     ,5385000.0
3,OCEAN HILL,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,6297966.0
3,OCEAN HILL,21 OFFICE BUILDINGS                        ,740500.0
3,OCEAN HILL,22 STORE BUILDINGS                         ,0.0
3,OCEAN HILL,27 FACTORIES                               ,0.0
3,OCEAN HILL,29 COMMERCIAL GARAGES                      ,550000.0
3,OCEAN HILL,30 WAREHOUSES                              ,2030000.0
3,OCEAN HILL,31 COMMERCIAL VACANT LAND                  ,2987100.0
3,OCEAN HILL,37 RELIGIOUS FACILITIES                    ,6450000.0
3,OCEAN HILL,38 ASYLUMS AND HOMES                       ,0.0
3,OCEAN HILL,41 TAX CLASS 4 - OTHER                     ,1237500.0
3,OCEAN PARKWAY-NORTH,01 ONE FAMILY DWELLINGS                    ,117763931.0
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,91002530.0
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS                  ,23230000.0
3,OCEAN PARKWAY-NORTH,04 TAX CLASS 1 CONDOS                      ,2424000.0
3,OCEAN PARKWAY-NORTH,05 TAX CLASS 1 VACANT LAND                 ,3582500.0
3,OCEAN PARKWAY-NORTH,07 RENTALS - WALKUP APARTMENTS             ,19450000.0
3,OCEAN PARKWAY-NORTH,08 RENTALS - ELEVATOR APARTMENTS           ,26850000.0
3,OCEAN PARKWAY-NORTH,09 COOPS - WALKUP APARTMENTS               ,197500.0
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS             ,46327547.0
3,OCEAN PARKWAY-NORTH,12 CONDOS - WALKUP APARTMENTS              ,2377500.0
3,OCEAN PARKWAY-NORTH,13 CONDOS - ELEVATOR APARTMENTS            ,8059000.0
3,OCEAN PARKWAY-NORTH,14 RENTALS - 4-10 UNIT                     ,2975000.0
3,OCEAN PARKWAY-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,4493410.0
3,OCEAN PARKWAY-NORTH,22 STORE BUILDINGS                         ,8500010.0
3,OCEAN PARKWAY-NORTH,27 FACTORIES                               ,0.0
3,OCEAN PARKWAY-NORTH,29 COMMERCIAL GARAGES                      ,4600000.0
3,OCEAN PARKWAY-NORTH,30 WAREHOUSES                              ,1850010.0
3,OCEAN PARKWAY-NORTH,31 COMMERCIAL VACANT LAND                  ,0.0
3,OCEAN PARKWAY-NORTH,32 HOSPITAL AND HEALTH FACILITIES          ,0.0
3,OCEAN PARKWAY-NORTH,33 EDUCATIONAL FACILITIES                  ,10000000.0
3,OCEAN PARKWAY-NORTH,35 INDOOR PUBLIC AND CULTURAL FACILITIES   ,4400000.0
3,OCEAN PARKWAY-NORTH,41 TAX CLASS 4 - OTHER                     ,0.0
3,OCEAN PARKWAY-NORTH,44 CONDO PARKING                           ,25000.0
3,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS                    ,60723032.0
3,OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS                    ,76926574.0
3,OCEAN PARKWAY-SOUTH,03 THREE FAMILY DWELLINGS                  ,22544700.0
3,OCEAN PARKWAY-SOUTH,04 TAX CLASS 1 CONDOS                      ,2774581.0
3,OCEAN PARKWAY-SOUTH,05 TAX CLASS 1 VACANT LAND                 ,3970412.0
3,OCEAN PARKWAY-SOUTH,06 TAX CLASS 1 - OTHER                     ,0.0
3,OCEAN PARKWAY-SOUTH,07 RENTALS - WALKUP APARTMENTS             ,1900000.0
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,18024000.0
3,OCEAN PARKWAY-SOUTH,13 CONDOS - ELEVATOR APARTMENTS            ,600000.0
3,OCEAN PARKWAY-SOUTH,14 RENTALS - 4-10 UNIT                     ,0.0
3,OCEAN PARKWAY-SOUTH,21 OFFICE BUILDINGS                        ,0.0
3,OCEAN PARKWAY-SOUTH,22 STORE BUILDINGS                         ,1500000.0
3,OCEAN PARKWAY-SOUTH,27 FACTORIES                               ,1375000.0
3,OCEAN PARKWAY-SOUTH,29 COMMERCIAL GARAGES                      ,6540000.0
3,OCEAN PARKWAY-SOUTH,44 CONDO PARKING                           ,50912.0
3,OCEAN PARKWAY-SOUTH,47 CONDO NON-BUSINESS STORAGE              ,10000.0
3,OLD MILL BASIN,01 ONE FAMILY DWELLINGS                    ,47130583.0
3,OLD MILL BASIN,02 TWO FAMILY DWELLINGS                    ,21458191.0
3,OLD MILL BASIN,03 THREE FAMILY DWELLINGS                  ,3570000.0
3,OLD MILL BASIN,04 TAX CLASS 1 CONDOS                      ,0.0
3,OLD MILL BASIN,05 TAX CLASS 1 VACANT LAND                 ,1799001.0
3,OLD MILL BASIN,09 COOPS - WALKUP APARTMENTS               ,3553453.0
3,OLD MILL BASIN,21 OFFICE BUILDINGS                        ,3238000.0
3,OLD MILL BASIN,22 STORE BUILDINGS                         ,16735000.0
3,OLD MILL BASIN,29 COMMERCIAL GARAGES                      ,0.0
3,OLD MILL BASIN,30 WAREHOUSES                              ,1450000.0
3,OLD MILL BASIN,31 COMMERCIAL VACANT LAND                  ,0.0
3,OLD MILL BASIN,45 CONDO HOTELS                            ,7700000.0
3,PARK SLOPE,01 ONE FAMILY DWELLINGS                    ,81149012.0
3,PARK SLOPE,02 TWO FAMILY DWELLINGS                    ,146447501.0
3,PARK SLOPE,03 THREE FAMILY DWELLINGS                  ,48674020.0
3,PARK SLOPE,04 TAX CLASS 1 CONDOS                      ,23471845.0
3,PARK SLOPE,05 TAX CLASS 1 VACANT LAND                 ,0.0
3,PARK SLOPE,07 RENTALS - WALKUP APARTMENTS             ,80675375.0
3,PARK SLOPE,08 RENTALS - ELEVATOR APARTMENTS           ,22000000.0
3,PARK SLOPE,09 COOPS - WALKUP APARTMENTS               ,128275148.0
3,PARK SLOPE,10 COOPS - ELEVATOR APARTMENTS             ,57537308.0
3,PARK SLOPE,12 CONDOS - WALKUP APARTMENTS              ,23517905.0
3,PARK SLOPE,13 CONDOS - ELEVATOR APARTMENTS            ,114773617.0
3,PARK SLOPE,14 RENTALS - 4-10 UNIT                     ,19555020.0
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,120691032.0
3,PARK SLOPE,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT ,6811803.0
3,PARK SLOPE,17 CONDO COOPS                             ,986000.0
3,PARK SLOPE,22 STORE BUILDINGS                         ,52980625.0
3,PARK SLOPE,31 COMMERCIAL VACANT LAND                  ,2950000.0
3,PARK SLOPE,32 HOSPITAL AND HEALTH FACILITIES          ,5757500.0
3,PARK SLOPE,35 INDOOR PUBLIC AND CULTURAL FACILITIES   ,0.0
3,PARK SLOPE,38 ASYLUMS AND HOMES                       ,87400000.0
3,PARK SLOPE,44 CONDO PARKING                           ,3970000.0
3,PARK SLOPE,46 CONDO STORE BUILDINGS                   ,0.0
3,PARK SLOPE,47 CONDO NON-BUSINESS STORAGE              ,0.0
3,PARK SLOPE SOUTH,01 ONE FAMILY DWELLINGS                    ,14125000.0
3,PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS                    ,87400841.0
3,PARK SLOPE SOUTH,03 THREE FAMILY DWELLINGS                  ,12390848.0
3,PARK SLOPE SOUTH,04 TAX CLASS 1 CONDOS                      ,7639500.0
3,PARK SLOPE SOUTH,07 RENTALS - WALKUP APARTMENTS             ,14065000.0
3,PARK SLOPE SOUTH,09 COOPS - WALKUP APARTMENTS               ,7528260.0
3,PARK SLOPE SOUTH,12 CONDOS - WALKUP APARTMENTS              ,14238000.0
3,PARK SLOPE SOUTH,13 CONDOS - ELEVATOR APARTMENTS            ,12012500.0
3,PARK SLOPE SOUTH,14 RENTALS - 4-10 UNIT                     ,3140000.0
3,PARK SLOPE SOUTH,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,13996003.0
3,PARK SLOPE SOUTH,17 CONDO COOPS                             ,1447500.0
3,PARK SLOPE SOUTH,22 STORE BUILDINGS                         ,5775000.0
3,PARK SLOPE SOUTH,44 CONDO PARKING                           ,88000.0
3,PARK SLOPE SOUTH,46 CONDO STORE BUILDINGS                   ,1325000.0
3,PARK SLOPE SOUTH,47 CONDO NON-BUSINESS STORAGE              ,0.0
3,PROSPECT HEIGHTS,01 ONE FAMILY DWELLINGS                    ,7215000.0
3,PROSPECT HEIGHTS,02 TWO FAMILY DWELLINGS                    ,16358000.0
3,PROSPECT HEIGHTS,03 THREE FAMILY DWELLINGS                  ,5041000.0
3,PROSPECT HEIGHTS,04 TAX CLASS 1 CONDOS                      ,9984301.0
3,PROSPECT HEIGHTS,05 TAX CLASS 1 VACANT LAND                 ,0.0
3,PROSPECT HEIGHTS,06 TAX CLASS 1 - OTHER                     ,1650000.0
3,PROSPECT HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,64160705.0
3,PROSPECT HEIGHTS,08 RENTALS - ELEVATOR APARTMENTS           ,1.0
3,PROSPECT HEIGHTS,09 COOPS - WALKUP APARTMENTS               ,24202527.0
3,PROSPECT HEIGHTS,10 COOPS - ELEVATOR APARTMENTS             ,59499725.0
3,PROSPECT HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,6742960.0
3,PROSPECT HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,160769754.0
3,PROSPECT HEIGHTS,14 RENTALS - 4-10 UNIT                     ,0.0
3,PROSPECT HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,38475691.0
3,PROSPECT HEIGHTS,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT ,0.0
3,PROSPECT HEIGHTS,17 CONDO COOPS                             ,3850000.0
3,PROSPECT HEIGHTS,29 COMMERCIAL GARAGES                      ,3000000.0
3,PROSPECT HEIGHTS,31 COMMERCIAL VACANT LAND                  ,0.0
3,PROSPECT HEIGHTS,44 CONDO PARKING                           ,0.0
3,PROSPECT HEIGHTS,47 CONDO NON-BUSINESS STORAGE              ,0.0
3,RED HOOK,01 ONE FAMILY DWELLINGS                    ,19961985.0
3,RED HOOK,02 TWO FAMILY DWELLINGS                    ,13725000.0
3,RED HOOK,03 THREE FAMILY DWELLINGS                  ,4991629.0
3,RED HOOK,04 TAX CLASS 1 CONDOS                      ,2475000.0
3,RED HOOK,05 TAX CLASS 1 VACANT LAND                 ,1130000.0
3,RED HOOK,07 RENTALS - WALKUP APARTMENTS             ,7910000.0
3,RED HOOK,09 COOPS - WALKUP APARTMENTS               ,599000.0
3,RED HOOK,14 RENTALS - 4-10 UNIT                     ,1881000.0
3,RED HOOK,21 OFFICE BUILDINGS                        ,4075625.0
3,RED HOOK,27 FACTORIES                               ,14760000.0
3,RED HOOK,29 COMMERCIAL GARAGES                      ,52061049.0
3,RED HOOK,30 WAREHOUSES                              ,64500000.0
3,RED HOOK,31 COMMERCIAL VACANT LAND                  ,1150000.0
3,RED HOOK,44 CONDO PARKING                           ,0.0
3,SEAGATE,01 ONE FAMILY DWELLINGS                    ,9026500.0
3,SEAGATE,02 TWO FAMILY DWELLINGS                    ,12734406.0
3,SEAGATE,03 THREE FAMILY DWELLINGS                  ,3280844.0
3,SEAGATE,04 TAX CLASS 1 CONDOS                      ,1055000.0
3,SEAGATE,05 TAX CLASS 1 VACANT LAND                 ,500000.0
3,SEAGATE,07 RENTALS - WALKUP APARTMENTS             ,1370000.0
3,SEAGATE,29 COMMERCIAL GARAGES                      ,3350000.0
3,SEAGATE,33 EDUCATIONAL FACILITIES                  ,1200000.0
3,SHEEPSHEAD BAY,01 ONE FAMILY DWELLINGS                    ,57845778.0
3,SHEEPSHEAD BAY,02 TWO FAMILY DWELLINGS                    ,95426956.0
3,SHEEPSHEAD BAY,03 THREE FAMILY DWELLINGS                  ,20969510.0
3,SHEEPSHEAD BAY,04 TAX CLASS 1 CONDOS                      ,16234165.0
3,SHEEPSHEAD BAY,05 TAX CLASS 1 VACANT LAND                 ,697550.0
3,SHEEPSHEAD BAY,06 TAX CLASS 1 - OTHER                     ,0.0
3,SHEEPSHEAD BAY,07 RENTALS - WALKUP APARTMENTS             ,5963960.0
3,SHEEPSHEAD BAY,08 RENTALS - ELEVATOR APARTMENTS           ,98014000.0
3,SHEEPSHEAD BAY,09 COOPS - WALKUP APARTMENTS               ,162500.0
3,SHEEPSHEAD BAY,10 COOPS - ELEVATOR APARTMENTS             ,43733504.0
3,SHEEPSHEAD BAY,11A CONDO-RENTALS                           ,0.0
3,SHEEPSHEAD BAY,12 CONDOS - WALKUP APARTMENTS              ,7824680.0
3,SHEEPSHEAD BAY,13 CONDOS - ELEVATOR APARTMENTS            ,78517101.0
3,SHEEPSHEAD BAY,14 RENTALS - 4-10 UNIT                     ,0.0
3,SHEEPSHEAD BAY,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,5715735.0
3,SHEEPSHEAD BAY,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT ,968500.0
3,SHEEPSHEAD BAY,21 OFFICE BUILDINGS                        ,21200500.0
3,SHEEPSHEAD BAY,22 STORE BUILDINGS                         ,26245000.0
3,SHEEPSHEAD BAY,27 FACTORIES                               ,0.0
3,SHEEPSHEAD BAY,28 COMMERCIAL CONDOS                       ,582091.0
3,SHEEPSHEAD BAY,29 COMMERCIAL GARAGES                      ,12300000.0
3,SHEEPSHEAD BAY,30 WAREHOUSES                              ,0.0
3,SHEEPSHEAD BAY,31 COMMERCIAL VACANT LAND                  ,285000.0
3,SHEEPSHEAD BAY,32 HOSPITAL AND HEALTH FACILITIES          ,27813450.0
3,SHEEPSHEAD BAY,33 EDUCATIONAL FACILITIES                  ,9250000.0
3,SHEEPSHEAD BAY,35 INDOOR PUBLIC AND CULTURAL FACILITIES   ,4550000.0
3,SHEEPSHEAD BAY,36 OUTDOOR RECREATIONAL FACILITIES         ,200000.0
3,SHEEPSHEAD BAY,41 TAX CLASS 4 - OTHER                     ,1100000.0
3,SHEEPSHEAD BAY,43 CONDO OFFICE BUILDINGS                  ,0.0
3,SHEEPSHEAD BAY,44 CONDO PARKING                           ,1783878.0
3,SHEEPSHEAD BAY,47 CONDO NON-BUSINESS STORAGE              ,45513.0
3,SPRING CREEK,01 ONE FAMILY DWELLINGS                    ,21933107.0
3,SPRING CREEK,02 TWO FAMILY DWELLINGS                    ,0.0
3,SPRING CREEK,28 COMMERCIAL CONDOS                       ,0.0
3,SPRING CREEK,31 COMMERCIAL VACANT LAND                  ,10000000.0
3,SPRING CREEK,46 CONDO STORE BUILDINGS                   ,0.0
3,SUNSET PARK,01 ONE FAMILY DWELLINGS                    ,22695997.0
3,SUNSET PARK,02 TWO FAMILY DWELLINGS                    ,126209865.0
3,SUNSET PARK,03 THREE FAMILY DWELLINGS                  ,34616117.0
3,SUNSET PARK,04 TAX CLASS 1 CONDOS                      ,4212140.0
3,SUNSET PARK,05 TAX CLASS 1 VACANT LAND                 ,3880000.0
3,SUNSET PARK,06 TAX CLASS 1 - OTHER                     ,2424000.0
3,SUNSET PARK,07 RENTALS - WALKUP APARTMENTS             ,135660254.0
3,SUNSET PARK,08 RENTALS - ELEVATOR APARTMENTS           ,11030921.0
3,SUNSET PARK,09 COOPS - WALKUP APARTMENTS               ,12962280.0
3,SUNSET PARK,12 CONDOS - WALKUP APARTMENTS              ,3654000.0
3,SUNSET PARK,13 CONDOS - ELEVATOR APARTMENTS            ,13716773.0
3,SUNSET PARK,14 RENTALS - 4-10 UNIT                     ,12395000.0
3,SUNSET PARK,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,36356525.0
3,SUNSET PARK,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT ,1398000.0
3,SUNSET PARK,21 OFFICE BUILDINGS                        ,4100000.0
3,SUNSET PARK,22 STORE BUILDINGS                         ,5500000.0
3,SUNSET PARK,27 FACTORIES                               ,22400000.0
3,SUNSET PARK,29 COMMERCIAL GARAGES                      ,11295000.0
3,SUNSET PARK,30 WAREHOUSES                              ,865000.0
3,SUNSET PARK,32 HOSPITAL AND HEALTH FACILITIES          ,0.0
3,SUNSET PARK,43 CONDO OFFICE BUILDINGS                  ,0.0
3,SUNSET PARK,44 CONDO PARKING                           ,206000.0
3,SUNSET PARK,46 CONDO STORE BUILDINGS                   ,0.0
3,WILLIAMSBURG-CENTRAL,01 ONE FAMILY DWELLINGS                    ,0.0
3,WILLIAMSBURG-CENTRAL,02 TWO FAMILY DWELLINGS                    ,3333010.0
3,WILLIAMSBURG-CENTRAL,03 THREE FAMILY DWELLINGS                  ,10153510.0
3,WILLIAMSBURG-CENTRAL,04 TAX CLASS 1 CONDOS                      ,4677010.0
3,WILLIAMSBURG-CENTRAL,05 TAX CLASS 1 VACANT LAND                 ,0.0
3,WILLIAMSBURG-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,9407000.0
3,WILLIAMSBURG-CENTRAL,11A CONDO-RENTALS                           ,0.0
3,WILLIAMSBURG-CENTRAL,12 CONDOS - WALKUP APARTMENTS              ,507000.0
3,WILLIAMSBURG-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,59635882.0
3,WILLIAMSBURG-CENTRAL,14 RENTALS - 4-10 UNIT                     ,150000.0
3,WILLIAMSBURG-CENTRAL,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,7728464.0
3,WILLIAMSBURG-CENTRAL,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT ,0.0
3,WILLIAMSBURG-CENTRAL,21 OFFICE BUILDINGS                        ,0.0
3,WILLIAMSBURG-CENTRAL,22 STORE BUILDINGS                         ,100000.0
3,WILLIAMSBURG-CENTRAL,27 FACTORIES                               ,11150000.0
3,WILLIAMSBURG-CENTRAL,29 COMMERCIAL GARAGES                      ,0.0
3,WILLIAMSBURG-CENTRAL,31 COMMERCIAL VACANT LAND                  ,0.0
3,WILLIAMSBURG-CENTRAL,37 RELIGIOUS FACILITIES                    ,7800000.0
3,WILLIAMSBURG-CENTRAL,44 CONDO PARKING                           ,0.0
3,WILLIAMSBURG-CENTRAL,46 CONDO STORE BUILDINGS                   ,2734923.0
3,WILLIAMSBURG-CENTRAL,47 CONDO NON-BUSINESS STORAGE              ,25000.0
3,WILLIAMSBURG-EAST,01 ONE FAMILY DWELLINGS                    ,23052999.0
3,WILLIAMSBURG-EAST,02 TWO FAMILY DWELLINGS                    ,46522077.0
3,WILLIAMSBURG-EAST,03 THREE FAMILY DWELLINGS                  ,28708689.0
3,WILLIAMSBURG-EAST,04 TAX CLASS 1 CONDOS                      ,2541000.0
3,WILLIAMSBURG-EAST,05 TAX CLASS 1 VACANT LAND                 ,315.0
3,WILLIAMSBURG-EAST,07 RENTALS - WALKUP APARTMENTS             ,43160000.0
3,WILLIAMSBURG-EAST,08 RENTALS - ELEVATOR APARTMENTS           ,1669345.0
3,WILLIAMSBURG-EAST,09 COOPS - WALKUP APARTMENTS               ,791440.0
3,WILLIAMSBURG-EAST,10 COOPS - ELEVATOR APARTMENTS             ,1512000.0
3,WILLIAMSBURG-EAST,11A CONDO-RENTALS                           ,8920923.0
3,WILLIAMSBURG-EAST,12 CONDOS - WALKUP APARTMENTS              ,16585709.0
3,WILLIAMSBURG-EAST,13 CONDOS - ELEVATOR APARTMENTS            ,43161032.0
3,WILLIAMSBURG-EAST,14 RENTALS - 4-10 UNIT                     ,16414453.0
3,WILLIAMSBURG-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,61695427.0
3,WILLIAMSBURG-EAST,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT ,0.0
3,WILLIAMSBURG-EAST,21 OFFICE BUILDINGS                        ,7388222.0
3,WILLIAMSBURG-EAST,22 STORE BUILDINGS                         ,9578000.0
3,WILLIAMSBURG-EAST,27 FACTORIES                               ,46519525.0
3,WILLIAMSBURG-EAST,29 COMMERCIAL GARAGES                      ,30025000.0
3,WILLIAMSBURG-EAST,30 WAREHOUSES                              ,101720000.0
3,WILLIAMSBURG-EAST,31 COMMERCIAL VACANT LAND                  ,11500000.0
3,WILLIAMSBURG-EAST,32 HOSPITAL AND HEALTH FACILITIES          ,8550000.0
3,WILLIAMSBURG-EAST,41 TAX CLASS 4 - OTHER                     ,3967000.0
3,WILLIAMSBURG-EAST,44 CONDO PARKING                           ,70880.0
3,WILLIAMSBURG-EAST,47 CONDO NON-BUSINESS STORAGE              ,0.0
3,WILLIAMSBURG-EAST,48 CONDO TERRACES/GARDENS/CABANAS          ,5000.0
3,WILLIAMSBURG-NORTH,01 ONE FAMILY DWELLINGS                    ,4368000.0
3,WILLIAMSBURG-NORTH,02 TWO FAMILY DWELLINGS                    ,16530000.0
3,WILLIAMSBURG-NORTH,03 THREE FAMILY DWELLINGS                  ,12235000.0
3,WILLIAMSBURG-NORTH,04 TAX CLASS 1 CONDOS                      ,4082000.0
3,WILLIAMSBURG-NORTH,07 RENTALS - WALKUP APARTMENTS             ,31541000.0
3,WILLIAMSBURG-NORTH,08 RENTALS - ELEVATOR APARTMENTS           ,114227000.0
3,WILLIAMSBURG-NORTH,09 COOPS - WALKUP APARTMENTS               ,1167500.0
3,WILLIAMSBURG-NORTH,12 CONDOS - WALKUP APARTMENTS              ,7787500.0
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS            ,255288117.0
3,WILLIAMSBURG-NORTH,14 RENTALS - 4-10 UNIT                     ,10586980.0
3,WILLIAMSBURG-NORTH,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,12513787.0
3,WILLIAMSBURG-NORTH,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT ,0.0
3,WILLIAMSBURG-NORTH,21 OFFICE BUILDINGS                        ,0.0
3,WILLIAMSBURG-NORTH,22 STORE BUILDINGS                         ,48265000.0
3,WILLIAMSBURG-NORTH,26 OTHER HOTELS                            ,20248000.0
3,WILLIAMSBURG-NORTH,27 FACTORIES                               ,37410000.0
3,WILLIAMSBURG-NORTH,29 COMMERCIAL GARAGES                      ,29950000.0
3,WILLIAMSBURG-NORTH,30 WAREHOUSES                              ,78000000.0
3,WILLIAMSBURG-NORTH,31 COMMERCIAL VACANT LAND                  ,161000.0
3,WILLIAMSBURG-NORTH,41 TAX CLASS 4 - OTHER                     ,160000000.0
3,WILLIAMSBURG-NORTH,43 CONDO OFFICE BUILDINGS                  ,0.0
3,WILLIAMSBURG-NORTH,44 CONDO PARKING                           ,1802621.0
3,WILLIAMSBURG-NORTH,46 CONDO STORE BUILDINGS                   ,8392687.0
3,WILLIAMSBURG-NORTH,47 CONDO NON-BUSINESS STORAGE              ,52168.0
3,WILLIAMSBURG-NORTH,48 CONDO TERRACES/GARDENS/CABANAS          ,1570500.0
3,WILLIAMSBURG-NORTH,49 CONDO WAREHOUSES/FACTORY/INDUS          ,139050.0
3,WILLIAMSBURG-SOUTH,01 ONE FAMILY DWELLINGS                    ,12543940.0
3,WILLIAMSBURG-SOUTH,02 TWO FAMILY DWELLINGS                    ,8434000.0
3,WILLIAMSBURG-SOUTH,03 THREE FAMILY DWELLINGS                  ,14710000.0
3,WILLIAMSBURG-SOUTH,04 TAX CLASS 1 CONDOS                      ,3880168.0
3,WILLIAMSBURG-SOUTH,05 TAX CLASS 1 VACANT LAND                 ,477600.0
3,WILLIAMSBURG-SOUTH,07 RENTALS - WALKUP APARTMENTS             ,45640000.0
3,WILLIAMSBURG-SOUTH,08 RENTALS - ELEVATOR APARTMENTS           ,100525000.0
3,WILLIAMSBURG-SOUTH,09 COOPS - WALKUP APARTMENTS               ,6527000.0
3,WILLIAMSBURG-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,350000.0
3,WILLIAMSBURG-SOUTH,12 CONDOS - WALKUP APARTMENTS              ,8762362.0
3,WILLIAMSBURG-SOUTH,13 CONDOS - ELEVATOR APARTMENTS            ,323247366.0
3,WILLIAMSBURG-SOUTH,14 RENTALS - 4-10 UNIT                     ,6500000.0
